year,state_abb,local police department,sheriffs office,total_population,other_pop,percent_sheriff_pop,percent_police_pop
2009,WI,3864641.0,1862288.0,5726929.0,0.0,32.5,67.5
2004,MI,7061367.0,3401000.0,10462367.0,0.0,32.5,67.5
1975,VA,3356602.0,1615151.0,4971753.0,0.0,32.5,67.5
2002,NE,1213965.0,580757.0,1794722.0,0.0,32.4,67.6
1984,MN,2824126.0,1351809.0,4175935.0,0.0,32.4,67.6
1986,MN,2857868.0,1370364.0,4228232.0,0.0,32.4,67.6
2001,WI,3700630.0,1771586.0,5472216.0,0.0,32.4,67.6
1995,WI,3507382.0,1682273.0,5189655.0,0.0,32.4,67.6
2003,WI,3754008.0,1802153.0,5556161.0,0.0,32.4,67.6
2001,NE,1202004.0,576169.0,1778173.0,0.0,32.4,67.6
2000,WI,3667738.0,1760063.0,5427801.0,0.0,32.4,67.6
2000,NE,1200529.0,575502.0,1776031.0,0.0,32.4,67.6
1973,KS,1553413.0,743247.0,2296660.0,0.0,32.4,67.6
1988,ME,824229.0,393688.0,1217917.0,0.0,32.3,67.7
2008,WI,3870407.0,1843868.0,5714275.0,0.0,32.3,67.7
1966,AZ,1139659.0,542798.0,1682457.0,0.0,32.3,67.7
2013,NE,1311077.0,625639.0,1936716.0,0.0,32.3,67.7
1967,CO,1378998.0,658443.0,2037441.0,0.0,32.3,67.7
1974,MN,2655499.0,1267306.0,3922805.0,0.0,32.3,67.7
1974,OH,7334137.0,3494705.0,10835151.0,6309.0,32.3,67.7
2002,WI,3737010.0,1781612.0,5518622.0,0.0,32.3,67.7
2011,WI,3935065.0,1867847.0,5802912.0,0.0,32.2,67.8
1968,KS,1373602.0,652934.0,2026536.0,0.0,32.2,67.8
2010,WI,3914056.0,1860354.0,5774410.0,0.0,32.2,67.8
1979,ME,748901.0,355763.0,1104664.0,0.0,32.2,67.8
1978,MN,2727034.0,1293203.0,4020237.0,0.0,32.2,67.8
1975,KS,1538648.0,729566.0,2268214.0,0.0,32.2,67.8
2007,VA,5242053.0,2474841.0,7716894.0,0.0,32.1,67.9
1969,WY,223659.0,105960.0,329619.0,0.0,32.1,67.9
2017,NE,1351898.0,638282.0,1990180.0,0.0,32.1,67.9
1966,NM,709658.0,358203.0,1114546.0,46685.0,32.1,63.7
2003,MI,7052177.0,3340627.0,10392804.0,0.0,32.1,67.9
1980,KS,1620998.0,768000.0,2388998.0,0.0,32.1,67.9
1995,OH,7773119.0,3674755.0,11452778.0,4904.0,32.1,67.9
2012,WI,3960877.0,1863478.0,5824355.0,0.0,32.0,68.0
1966,NH,463355.0,217735.0,681090.0,0.0,32.0,68.0
2013,WI,3974767.0,1869256.0,5844023.0,0.0,32.0,68.0
1963,NH,426108.0,200879.0,626987.0,0.0,32.0,68.0
1996,OH,7809695.0,3683064.0,11497672.0,4913.0,32.0,67.9
2009,VA,5363112.0,2526398.0,7889510.0,0.0,32.0,68.0
1976,VA,3430251.0,1617823.0,5048074.0,0.0,32.0,68.0
1997,OH,7818804.0,3687295.0,11511017.0,4918.0,32.0,67.9
1984,VA,3824961.0,1806142.0,5639141.0,8038.0,32.0,67.8
2016,NE,1345774.0,630483.0,1976257.0,0.0,31.9,68.1
2014,WI,3992638.0,1866741.0,5859379.0,0.0,31.9,68.1
1978,KS,1600220.0,749195.0,2349415.0,0.0,31.9,68.1
1977,KS,1584000.0,743396.0,2327396.0,0.0,31.9,68.1
1978,GA,3423157.0,1628559.0,5111299.0,59583.0,31.9,67.0
2021,WI,4032457.0,1892838.0,5925295.0,0.0,31.9,68.1
1979,KS,1614604.0,755724.0,2370328.0,0.0,31.9,68.1
1987,MN,2901547.0,1358697.0,4260244.0,0.0,31.9,68.1
1978,MO,3365156.0,1573791.0,4938947.0,0.0,31.9,68.1
2008,VA,5291861.0,2483819.0,7775680.0,0.0,31.9,68.1
1985,GA,4038033.0,1911176.0,6014671.0,65462.0,31.8,67.1
2022,VA,5926098.0,2769494.0,8695592.0,0.0,31.8,68.2
1986,VA,3951116.0,1841363.0,5792479.0,0.0,31.8,68.2
2014,NE,1331672.0,621244.0,1952916.0,0.0,31.8,68.2
1967,NH,467554.0,218446.0,686000.0,0.0,31.8,68.2
2003,NE,1230323.0,573331.0,1803654.0,0.0,31.8,68.2
1974,KS,1560749.0,727188.0,2287937.0,0.0,31.8,68.2
1994,OH,7781408.0,3617310.0,11403775.0,5057.0,31.7,68.2
1988,MN,2951506.0,1369028.0,4320534.0,0.0,31.7,68.3
2006,VA,5226653.0,2421070.0,7647723.0,0.0,31.7,68.3
2015,WI,4012368.0,1863463.0,5875831.0,0.0,31.7,68.3
1990,OH,7607954.0,3532892.0,11145651.0,4805.0,31.7,68.3
1980,OH,7508528.0,3495044.0,11009711.0,6139.0,31.7,68.2
2018,ND,538159.0,248657.0,786816.0,0.0,31.6,68.4
1992,OH,7737236.0,3577553.0,11319668.0,4879.0,31.6,68.4
1989,OH,7661164.0,3550391.0,11217687.0,6132.0,31.6,68.3
1981,KS,1647928.0,763029.0,2410957.0,0.0,31.6,68.4
1985,VA,3899368.0,1804071.0,5711438.0,7999.0,31.6,68.3
1991,OH,7683398.0,3552334.0,11240577.0,4845.0,31.6,68.4
2021,VA,5930071.0,2723918.0,8653989.0,0.0,31.5,68.5
2001,MI,7044037.0,3243274.0,10287311.0,0.0,31.5,68.5
1993,OH,7878725.0,3619725.0,11503502.0,5052.0,31.5,68.5
2011,VA,5553894.0,2550053.0,8103947.0,0.0,31.5,68.5
2010,VA,5485323.0,2522472.0,8007795.0,0.0,31.5,68.5
1987,OH,7582713.0,3492328.0,11081160.0,6119.0,31.5,68.4
1986,OH,7556951.0,3485228.0,11048280.0,6101.0,31.5,68.4
1969,MI,6023085.0,2773467.0,8796552.0,0.0,31.5,68.5
2021,NE,1386712.0,636899.0,2023611.0,0.0,31.5,68.5
1971,CO,1579584.0,725603.0,2305187.0,0.0,31.5,68.5
2021,ND,547072.0,251244.0,798316.0,0.0,31.5,68.5
2000,MI,7008478.0,3224887.0,10233365.0,0.0,31.5,68.5
2016,WI,4029181.0,1851448.0,5880629.0,0.0,31.5,68.5
2005,VA,5189475.0,2382861.0,7572336.0,0.0,31.5,68.5
1988,OH,7657253.0,3509019.0,11172374.0,6102.0,31.4,68.5
1989,MN,2998758.0,1370722.0,4369480.0,0.0,31.4,68.6
1987,VA,4053926.0,1855553.0,5909479.0,0.0,31.4,68.6
1992,ME,853153.0,391105.0,1244734.0,476.0,31.4,68.5
2022,WI,4051813.0,1854583.0,5906396.0,0.0,31.4,68.6
2002,MI,7095242.0,3253192.0,10348434.0,0.0,31.4,68.6
1968,MN,2290767.0,1048871.0,3339638.0,0.0,31.4,68.6
1982,KS,1675768.0,766501.0,2442269.0,0.0,31.4,68.6
2004,NE,1240956.0,568190.0,1809146.0,0.0,31.4,68.6
2002,MO,3899195.0,1785689.0,5684884.0,0.0,31.4,68.6
1976,MO,3350184.0,1522875.0,4873059.0,0.0,31.3,68.7
2015,NE,1353108.0,616074.0,1969182.0,0.0,31.3,68.7
2018,WI,4044684.0,1841052.0,5885736.0,0.0,31.3,68.7
2020,VA,5904905.0,2695517.0,8600422.0,0.0,31.3,68.7
2012,VA,5625869.0,2567270.0,8193139.0,0.0,31.3,68.7
2017,WI,4044539.0,1841179.0,5885718.0,0.0,31.3,68.7
1981,OH,7562803.0,3440952.0,11009899.0,6144.0,31.3,68.7
2005,NE,1252017.0,571193.0,1823210.0,0.0,31.3,68.7
2019,VA,5879270.0,2665198.0,8544468.0,0.0,31.2,68.8
1988,VA,4128101.0,1873406.0,6001507.0,0.0,31.2,68.8
2019,WI,4053514.0,1841870.0,5895384.0,0.0,31.2,68.8
2004,MO,3980748.0,1803139.0,5784134.0,247.0,31.2,68.8
1962,CA,11975013.0,5447567.0,17447000.0,24420.0,31.2,68.6
2018,NE,1375071.0,623033.0,1998104.0,0.0,31.2,68.8
2020,WI,4059121.0,1844891.0,5904012.0,0.0,31.2,68.8
2005,MO,4015453.0,1817867.0,5833568.0,248.0,31.2,68.8
1968,CO,1266298.0,573237.0,1839535.0,0.0,31.2,68.8
1985,OH,7537504.0,3418843.0,10962448.0,6101.0,31.2,68.8
2004,VA,5141594.0,2325189.0,7466783.0,0.0,31.1,68.9
1982,OH,7596230.0,3432657.0,11035040.0,6153.0,31.1,68.8
1967,OH,7208608.0,3250820.0,10469492.0,10064.0,31.1,68.9
2019,NE,1379786.0,623504.0,2003290.0,0.0,31.1,68.9
2006,MO,4049815.0,1828037.0,5878107.0,255.0,31.1,68.9
2019,ND,542830.0,244912.0,787742.0,0.0,31.1,68.9
1977,MO,3360102.0,1518977.0,4879079.0,0.0,31.1,68.9
2018,VA,5874081.0,2652209.0,8526290.0,0.0,31.1,68.9
2020,ND,544212.0,245695.0,789907.0,0.0,31.1,68.9
2013,VA,5697864.0,2569750.0,8267614.0,0.0,31.1,68.9
1998,OH,7961225.0,3600279.0,11566081.0,4577.0,31.1,68.8
1999,CO,2809153.0,1269603.0,4081250.0,2494.0,31.1,68.8
2017,VA,5843210.0,2635113.0,8478323.0,0.0,31.1,68.9
2011,MO,4178248.0,1875209.0,6053701.0,244.0,31.0,69.0
2006,NE,1262561.0,568191.0,1830752.0,0.0,31.0,69.0
1983,KS,1694968.0,762403.0,2457371.0,0.0,31.0,69.0
2010,MO,4160338.0,1871110.0,6031691.0,243.0,31.0,69.0
1999,OH,7983380.0,3589895.0,11577790.0,4515.0,31.0,69.0
2014,VA,5752138.0,2581366.0,8333504.0,0.0,31.0,69.0
1977,MN,2752509.0,1234728.0,3987237.0,0.0,31.0,69.0
2007,MO,4083549.0,1834482.0,5918287.0,256.0,31.0,69.0
2016,VA,5811586.0,2608506.0,8420092.0,0.0,31.0,69.0
1961,CA,11129901.0,5018412.0,16170757.0,22444.0,31.0,68.8
2000,CO,2985291.0,1344244.0,4332093.0,2558.0,31.0,68.9
2003,MO,3953635.0,1779071.0,5732950.0,244.0,31.0,69.0
2001,CO,3066131.0,1380621.0,4449380.0,2628.0,31.0,68.9
1978,NM,837057.0,375799.0,1212856.0,0.0,31.0,69.0
2001,OH,8038916.0,3605366.0,11648402.0,4120.0,31.0,69.0
2015,VA,5795429.0,2594748.0,8390177.0,0.0,30.9,69.1
2003,VA,5110604.0,2282684.0,7393288.0,0.0,30.9,69.1
2003,OH,8078468.0,3614686.0,11693154.0,0.0,30.9,69.1
2013,MO,4211422.0,1880879.0,6092552.0,251.0,30.9,69.1
1968,WY,195492.0,87489.0,282981.0,0.0,30.9,69.1
2012,MO,4187379.0,1876879.0,6064498.0,240.0,30.9,69.0
1984,OH,7584159.0,3390078.0,10980343.0,6106.0,30.9,69.1
1975,MN,2718928.0,1213105.0,3932033.0,0.0,30.9,69.1
1985,KS,1718440.0,769314.0,2487754.0,0.0,30.9,69.1
2000,OH,8011159.0,3582347.0,11597619.0,4113.0,30.9,69.1
1983,OH,7589419.0,3375495.0,10971041.0,6127.0,30.8,69.2
1989,VA,4226431.0,1878604.0,6105035.0,0.0,30.8,69.2
2016,ND,541477.0,241023.0,782500.0,0.0,30.8,69.2
2020,NE,1388509.0,617393.0,2005902.0,0.0,30.8,69.2
1977,NE,1093262.0,485673.0,1578935.0,0.0,30.8,69.2
2004,OH,8102735.0,3611977.0,11714712.0,0.0,30.8,69.2
2002,OH,8094060.0,3583984.0,11678044.0,0.0,30.7,69.3
1978,ME,762150.0,337157.0,1099307.0,0.0,30.7,69.3
1976,MN,2752451.0,1218582.0,3971033.0,0.0,30.7,69.3
1969,NH,496669.0,220331.0,717000.0,0.0,30.7,69.3
2014,MO,4237056.0,1874387.0,6111698.0,255.0,30.7,69.3
2008,MO,4131309.0,1818489.0,5950049.0,251.0,30.6,69.4
2017,ND,541265.0,238412.0,779677.0,0.0,30.6,69.4
1977,ME,757875.0,334131.0,1092006.0,0.0,30.6,69.4
2005,OH,8126753.0,3576317.0,11703070.0,0.0,30.6,69.4
2009,NE,1292406.0,566880.0,1859286.0,0.0,30.5,69.5
2007,NE,1282176.0,563739.0,1845915.0,0.0,30.5,69.5
2022,TX,20292235.0,8894573.0,29188337.0,1529.0,30.5,69.5
2000,VA,4925553.0,2159795.0,7085348.0,0.0,30.5,69.5
1964,AZ,1109419.0,485806.0,1595225.0,0.0,30.5,69.5
2001,VA,5001560.0,2193112.0,7194672.0,0.0,30.5,69.5
2002,VA,5075169.0,2225414.0,7300583.0,0.0,30.5,69.5
1970,PA,8263330.0,3618706.0,11882036.0,0.0,30.5,69.5
1998,CO,2775866.0,1217593.0,3995806.0,2347.0,30.5,69.5
1984,KS,1719333.0,749882.0,2469215.0,0.0,30.4,69.6
1976,NE,1093579.0,477356.0,1570935.0,0.0,30.4,69.6
1973,OK,1863368.0,812930.0,2676298.0,0.0,30.4,69.6
2007,CO,3414143.0,1483620.0,4900222.0,2459.0,30.3,69.7
2009,MO,4201898.0,1829510.0,6031658.0,250.0,30.3,69.7
1999,VA,4797728.0,2083398.0,6881126.0,0.0,30.3,69.7
2022,NE,1412849.0,613463.0,2026312.0,0.0,30.3,69.7
1998,VA,4739542.0,2062943.0,6802485.0,0.0,30.3,69.7
1961,AZ,910191.0,396161.0,1306352.0,0.0,30.3,69.7
2008,NE,1293983.0,562005.0,1855988.0,0.0,30.3,69.7
1975,NE,1089870.0,474065.0,1563935.0,0.0,30.3,69.7
1969,OH,7497433.0,3264095.0,10771527.0,9999.0,30.3,69.6
1963,CA,12593890.0,5490992.0,18110168.0,25286.0,30.3,69.5
2021,MO,4143363.0,1795892.0,5939520.0,265.0,30.2,69.8
1972,CO,1662488.0,716910.0,2379398.0,0.0,30.1,69.9
2022,MO,4144102.0,1787156.0,5931461.0,203.0,30.1,69.9
1971,PA,8365784.0,3589542.0,11955326.0,0.0,30.0,70.0
1996,CO,2700764.0,1156192.0,3859457.0,2501.0,30.0,70.0
1997,CO,2750943.0,1177329.0,3930817.0,2545.0,30.0,70.0
1964,CA,13003218.0,5565787.0,18595539.0,26534.0,29.9,69.9
1965,AZ,1151688.0,491936.0,1643624.0,0.0,29.9,70.1
2006,OH,8196825.0,3502093.0,11698918.0,0.0,29.9,70.1
1995,CO,2647577.0,1127986.0,3778017.0,2454.0,29.9,70.1
1999,MI,7107501.0,3024195.0,10131696.0,0.0,29.8,70.2
1963,PA,8063465.0,3423500.0,11486965.0,0.0,29.8,70.2
1973,CO,1732910.0,734677.0,2467587.0,0.0,29.8,70.2
1994,MN,3236730.0,1373592.0,4610322.0,0.0,29.8,70.2
2008,CO,3498821.0,1477673.0,4978873.0,2379.0,29.7,70.3
1990,MN,3084926.0,1306206.0,4391132.0,0.0,29.7,70.3
1998,MI,7090389.0,2992024.0,10082413.0,0.0,29.7,70.3
1968,AR,619573.0,261951.0,881524.0,0.0,29.7,70.3
1991,MN,3125082.0,1323156.0,4448238.0,0.0,29.7,70.3
1968,IN,2504809.0,1057370.0,3562179.0,0.0,29.7,70.3
1992,MN,3160662.0,1335747.0,4496409.0,0.0,29.7,70.3
1965,CA,13538841.0,5738367.0,19305039.0,27831.0,29.7,70.1
1995,MN,3277904.0,1377043.0,4654947.0,0.0,29.6,70.4
2006,CO,3368832.0,1419117.0,4790446.0,2497.0,29.6,70.3
1966,CA,13892471.0,5839857.0,19761236.0,28908.0,29.6,70.3
2005,CO,3307407.0,1392876.0,4702789.0,2506.0,29.6,70.3
1996,MN,3312076.0,1391332.0,4703408.0,0.0,29.6,70.4
1994,VA,4624803.0,1934561.0,6559364.0,0.0,29.5,70.5
1969,ME,707452.0,296619.0,1004071.0,0.0,29.5,70.5
1993,VA,4581077.0,1917222.0,6498299.0,0.0,29.5,70.5
2004,CO,3269895.0,1366271.0,4638693.0,2527.0,29.5,70.5
1991,VA,4439653.0,1852311.0,6291964.0,0.0,29.4,70.6
1990,VA,4370081.0,1823150.0,6193231.0,0.0,29.4,70.6
1993,MN,3199276.0,1335464.0,4534740.0,0.0,29.4,70.6
2007,OH,8252398.0,3434493.0,11686891.0,0.0,29.4,70.6
1997,MN,3341252.0,1390422.0,4731674.0,0.0,29.4,70.6
1998,MN,3368504.0,1405850.0,4774354.0,0.0,29.4,70.6
1992,VA,4503966.0,1879082.0,6383048.0,0.0,29.4,70.6
1974,OK,1918222.0,795501.0,2713723.0,0.0,29.3,70.7
1996,VA,4725709.0,1960686.0,6686395.0,0.0,29.3,70.7
1997,VA,4767511.0,1977979.0,6745490.0,0.0,29.3,70.7
1999,MN,3412294.0,1411457.0,4823751.0,0.0,29.3,70.7
1995,VA,4682313.0,1943602.0,6625915.0,0.0,29.3,70.7
2009,CO,3580262.0,1480278.0,5062934.0,2394.0,29.2,70.7
2015,MO,4257985.0,1755930.0,6014174.0,259.0,29.2,70.8
1969,FL,4600820.0,1898704.0,6499524.0,0.0,29.2,70.8
2003,CO,3241100.0,1340972.0,4584627.0,2555.0,29.2,70.7
2020,MO,4340631.0,1786461.0,6127361.0,269.0,29.2,70.8
1988,OK,2342562.0,967546.0,3310108.0,0.0,29.2,70.8
1980,CO,2044207.0,845544.0,2896033.0,6282.0,29.2,70.6
1987,OK,2348306.0,968061.0,3316367.0,0.0,29.2,70.8
1981,OK,2214128.0,908280.0,3122408.0,0.0,29.1,70.9
2009,OH,8353053.0,3422661.0,11775714.0,0.0,29.1,70.9
1994,CO,2611051.0,1073085.0,3686505.0,2369.0,29.1,70.8
1977,NM,844680.0,346176.0,1190856.0,0.0,29.1,70.9
1993,CO,2546761.0,1048331.0,3597405.0,2313.0,29.1,70.8
1962,PA,8124425.0,3332185.0,11456610.0,0.0,29.1,70.9
1985,OK,2367785.0,972880.0,3340665.0,0.0,29.1,70.9
1984,OK,2368580.0,970649.0,3339229.0,0.0,29.1,70.9
1980,OK,2144984.0,874738.0,3019722.0,0.0,29.0,71.0
1989,OK,2319310.0,949552.0,3268862.0,0.0,29.0,71.0
2016,MO,4293495.0,1757023.0,6050779.0,261.0,29.0,71.0
2017,MO,4310799.0,1764723.0,6075781.0,259.0,29.0,71.0
2018,MO,4322816.0,1765274.0,6088353.0,263.0,29.0,71.0
2019,MO,4331552.0,1768604.0,6100419.0,263.0,29.0,71.0
1986,OK,2373098.0,970444.0,3343542.0,0.0,29.0,71.0
1981,CO,2110348.0,864329.0,2981143.0,6466.0,29.0,70.8
1992,CO,2488382.0,1011362.0,3502092.0,2348.0,28.9,71.1
1983,OK,2364439.0,959814.0,3324253.0,0.0,28.9,71.1
1990,OK,2268897.0,921127.0,3190024.0,0.0,28.9,71.1
1982,CO,2172975.0,883948.0,3063569.0,6646.0,28.9,70.9
1991,OK,2291290.0,927493.0,3218783.0,0.0,28.8,71.2
1996,MI,7004387.0,2834930.0,9839317.0,0.0,28.8,71.2
2002,CO,3230231.0,1307032.0,4539943.0,2680.0,28.8,71.2
1992,OK,2319842.0,936423.0,3256265.0,0.0,28.8,71.2
1982,OK,2277662.0,923082.0,3200744.0,0.0,28.8,71.2
1997,MI,7135795.0,2888069.0,10023864.0,0.0,28.8,71.2
1999,OK,2425028.0,980142.0,3405170.0,0.0,28.8,71.2
1976,NM,832028.0,336828.0,1168856.0,0.0,28.8,71.2
1986,CO,2345230.0,951727.0,3299695.0,2738.0,28.8,71.1
2009,MN,3886345.0,1575531.0,5461876.0,0.0,28.8,71.2
1995,MI,6971537.0,2822233.0,9793770.0,0.0,28.8,71.2
1990,CO,2366226.0,960206.0,3328664.0,2232.0,28.8,71.1
1991,CO,2424464.0,981494.0,3408245.0,2287.0,28.8,71.1
2008,MN,3855086.0,1559382.0,5414468.0,0.0,28.8,71.2
2008,OH,8345055.0,3368396.0,11713451.0,0.0,28.8,71.2
1989,CO,2387279.0,963056.0,3353058.0,2723.0,28.7,71.2
1998,OK,2419879.0,974006.0,3393885.0,0.0,28.7,71.3
1979,OK,2074022.0,834305.0,2908327.0,0.0,28.7,71.3
1972,AZ,1397770.0,561762.0,1959532.0,0.0,28.7,71.3
2010,OH,8382151.0,3376853.0,11759004.0,0.0,28.7,71.3
2001,MN,3598143.0,1440654.0,5038797.0,0.0,28.6,71.4
1963,AZ,1124389.0,449556.0,1573945.0,0.0,28.6,71.4
2007,OK,2630369.0,1052931.0,3683300.0,0.0,28.6,71.4
2002,MN,3632461.0,1454399.0,5086860.0,0.0,28.6,71.4
2000,OK,2500030.0,1002067.0,3502097.0,0.0,28.6,71.4
2001,OK,2507901.0,1004804.0,3512705.0,0.0,28.6,71.4
2002,OK,2532255.0,1012540.0,3544795.0,0.0,28.6,71.4
2000,MN,3559931.0,1425346.0,4985277.0,0.0,28.6,71.4
2005,MN,3757538.0,1494103.0,5251641.0,0.0,28.5,71.5
1994,OK,2362855.0,941293.0,3304148.0,0.0,28.5,71.5
1961,TX,6979239.0,2780970.0,9760209.0,0.0,28.5,71.5
1988,CO,2371927.0,945739.0,3320311.0,2645.0,28.5,71.4
2011,OH,8403230.0,3350285.0,11753515.0,0.0,28.5,71.5
1993,OK,2343267.0,933528.0,3276795.0,0.0,28.5,71.5
2005,OK,2580887.0,1027026.0,3607913.0,0.0,28.5,71.5
1985,CO,2323935.0,928280.0,3254888.0,2673.0,28.5,71.4
1974,CO,1805938.0,720800.0,2526738.0,0.0,28.5,71.5
2004,OK,2562480.0,1016942.0,3579422.0,0.0,28.4,71.6
2010,CO,3624051.0,1441319.0,5067746.0,2376.0,28.4,71.5
1970,CA,14933554.0,5926637.0,20893206.0,33015.0,28.4,71.5
2006,MN,3789821.0,1504519.0,5294340.0,0.0,28.4,71.6
2003,OK,2554287.0,1012214.0,3566501.0,0.0,28.4,71.6
1995,OK,2384498.0,945366.0,3329864.0,0.0,28.4,71.6
2006,OK,2610163.0,1034314.0,3644477.0,0.0,28.4,71.6
2011,CO,3687169.0,1466406.0,5155993.0,2418.0,28.4,71.5
2004,MN,3734891.0,1482342.0,5217233.0,0.0,28.4,71.6
1987,CO,2379889.0,945757.0,3328320.0,2674.0,28.4,71.5
2013,TX,19025193.0,7504607.0,26531292.0,1492.0,28.3,71.7
1993,MI,6965386.0,2746101.0,9711487.0,0.0,28.3,71.7
2010,MN,3949927.0,1557559.0,5507486.0,0.0,28.3,71.7
2011,MN,3980414.0,1573498.0,5553912.0,0.0,28.3,71.7
1996,OK,2401230.0,947915.0,3349145.0,0.0,28.3,71.7
2014,TX,19376694.0,7651411.0,27029603.0,1498.0,28.3,71.7
1986,KS,1775701.0,700441.0,2476142.0,0.0,28.3,71.7
1994,MI,6981252.0,2759504.0,9740756.0,0.0,28.3,71.7
1983,CO,2262044.0,895736.0,3160502.0,2722.0,28.3,71.6
2007,MN,3821319.0,1510864.0,5332183.0,0.0,28.3,71.7
2010,TX,18102707.0,7114489.0,25218692.0,1496.0,28.2,71.8
1967,AZ,1184144.0,464288.0,1648432.0,0.0,28.2,71.8
2011,TX,18503066.0,7251707.0,25756300.0,1527.0,28.2,71.8
2012,MN,4012442.0,1578791.0,5591233.0,0.0,28.2,71.8
2012,TX,18805620.0,7336344.0,26143479.0,1515.0,28.1,71.9
1984,CO,2297189.0,898407.0,3198225.0,2629.0,28.1,71.8
1975,CO,1840425.0,718009.0,2558434.0,0.0,28.1,71.9
1997,OK,2418471.0,946876.0,3365347.0,0.0,28.1,71.9
1979,OH,7721210.0,3019627.0,10746923.0,6086.0,28.1,71.8
1967,CA,14190357.0,5557679.0,19776944.0,28908.0,28.1,71.8
2013,CO,3811584.0,1492968.0,5306876.0,2324.0,28.1,71.8
2012,CO,3757002.0,1468461.0,5227884.0,2421.0,28.1,71.9
2003,MN,3694149.0,1441735.0,5135884.0,0.0,28.1,71.9
2013,MN,4065389.0,1582970.0,5648359.0,0.0,28.0,72.0
2015,TX,19826023.0,7707690.0,27535189.0,1476.0,28.0,72.0
2010,OK,2752444.0,1062966.0,3815410.0,0.0,27.9,72.1
2014,CO,3888400.0,1503744.0,5394457.0,2313.0,27.9,72.1
1990,MI,6867934.0,2658618.0,9526552.0,0.0,27.9,72.1
2021,TX,20747079.0,8040218.0,28788794.0,1497.0,27.9,72.1
2011,OK,2783772.0,1070304.0,3854076.0,0.0,27.8,72.2
2009,OK,2704998.0,1041225.0,3746223.0,0.0,27.8,72.2
2008,OK,2673450.0,1031332.0,3704782.0,0.0,27.8,72.2
2012,OH,8439468.0,3255800.0,11695268.0,0.0,27.8,72.2
2014,MN,4107269.0,1580604.0,5687873.0,0.0,27.8,72.2
1968,WI,2658711.0,1022649.0,3681360.0,0.0,27.8,72.2
1991,MI,6940636.0,2654313.0,9594949.0,0.0,27.7,72.3
1992,MI,6991736.0,2677959.0,9669695.0,0.0,27.7,72.3
1971,NH,551296.0,210704.0,762000.0,0.0,27.7,72.3
2017,TX,20494368.0,7848113.0,28343997.0,1516.0,27.7,72.3
2018,TX,20758010.0,7953732.0,28713248.0,1506.0,27.7,72.3
2022,CO,4160584.0,1593827.0,5756928.0,2517.0,27.7,72.3
2012,OK,2805709.0,1071293.0,3877002.0,0.0,27.6,72.4
1975,OK,1977749.0,754212.0,2731961.0,0.0,27.6,72.4
1976,OH,7749991.0,2961770.0,10717772.0,6011.0,27.6,72.3
2013,OK,2834166.0,1078468.0,3912634.0,0.0,27.6,72.4
2016,TX,20223130.0,7691566.0,27916177.0,1481.0,27.6,72.4
2020,TX,21242452.0,8109298.0,29353235.0,1485.0,27.6,72.4
1962,AZ,1097067.0,417871.0,1514938.0,0.0,27.6,72.4
1989,MI,6880937.0,2620142.0,9501079.0,0.0,27.6,72.4
2015,CO,3980201.0,1515065.0,5497575.0,2309.0,27.6,72.4
1967,PA,8491776.0,3221147.0,11712923.0,0.0,27.5,72.5
2013,OH,8476950.0,3215014.0,11691964.0,0.0,27.5,72.5
1978,OH,7800319.0,2958854.0,10765260.0,6087.0,27.5,72.5
1970,AZ,1295027.0,490508.0,1785535.0,0.0,27.5,72.5
1980,AZ,1977304.0,746116.0,2723420.0,0.0,27.4,72.6
1967,NM,716070.0,288051.0,1050847.0,46726.0,27.4,68.1
2019,TX,21060357.0,7932656.0,28994521.0,1508.0,27.4,72.6
1987,KS,1806624.0,682780.0,2489404.0,0.0,27.4,72.6
2014,OH,8503954.0,3188627.0,11692581.0,0.0,27.3,72.7
1962,TX,7508817.0,2816647.0,10325464.0,0.0,27.3,72.7
2018,CO,4177348.0,1566515.0,5746141.0,2278.0,27.3,72.7
1988,MI,6933306.0,2601987.0,9535293.0,0.0,27.3,72.7
1987,MI,6850633.0,2571814.0,9422447.0,0.0,27.3,72.7
1981,AZ,2039771.0,762612.0,2802383.0,0.0,27.2,72.8
1980,MI,6825402.0,2554033.0,9379435.0,0.0,27.2,72.8
1971,TX,8535127.0,3191196.0,11726323.0,0.0,27.2,72.8
1982,AZ,2091524.0,780762.0,2872286.0,0.0,27.2,72.8
2015,OH,8530361.0,3179860.0,11710221.0,0.0,27.2,72.8
2016,MN,4234726.0,1581564.0,5816290.0,0.0,27.2,72.8
1964,PA,8398054.0,3142698.0,11540752.0,0.0,27.2,72.8
1970,TX,8334054.0,3120973.0,11455027.0,0.0,27.2,72.8
1985,MI,6761075.0,2520021.0,9281096.0,0.0,27.2,72.8
2016,CO,4062035.0,1517396.0,5581700.0,2269.0,27.2,72.8
1971,AZ,1357816.0,505131.0,1862947.0,0.0,27.1,72.9
1969,PA,8681018.0,3222404.0,11903422.0,0.0,27.1,72.9
2014,OK,2875104.0,1063034.0,3938138.0,0.0,27.0,73.0
1975,NH,597253.0,220747.0,818000.0,0.0,27.0,73.0
2021,OH,8612538.0,3188183.0,11800721.0,0.0,27.0,73.0
2017,MN,4289294.0,1583458.0,5872752.0,0.0,27.0,73.0
1981,MI,6836038.0,2533312.0,9369350.0,0.0,27.0,73.0
1986,MI,6820571.0,2519773.0,9340344.0,0.0,27.0,73.0
2017,CO,4124642.0,1526085.0,5653045.0,2318.0,27.0,73.0
