year,state_abb,agency_type,agencies,officers,total_staff
1964,UT,sheriffs office,28,45.0,53.0
1964,VA,local police department,77,2910.0,3227.0
1964,VA,sheriffs office,94,242.0,302.0
1964,VA,state law enforcement agency,1,0.0,0.0
1964,VT,local police department,25,151.0,163.0
1964,VT,sheriffs office,14,0.0,0.0
1964,VT,state law enforcement agency,1,0.0,0.0
1964,WA,local police department,79,2250.0,2558.0
1964,WA,sheriffs office,39,551.0,608.0
1964,WI,local police department,134,4205.0,4549.0
1964,WI,sheriffs office,72,675.0,724.0
1964,WV,local police department,58,554.0,613.0
1964,WV,sheriffs office,55,0.0,0.0
1964,WY,local police department,20,216.0,268.0
1964,WY,sheriffs office,23,61.0,67.0
1965,AK,local police department,7,123.0,168.0
1965,AK,state law enforcement agency,1,0.0,0.0
1965,AL,local police department,106,1820.0,2082.0
1965,AL,sheriffs office,67,225.0,269.0
1965,AR,local police department,66,690.0,750.0
1965,AR,sheriffs office,75,38.0,41.0
1965,AZ,local police department,33,1385.0,1639.0
1965,AZ,sheriffs office,14,435.0,439.0
1965,CA,local police department,366,17092.0,20799.0
1965,CA,sheriffs office,58,7399.0,9936.0
1965,CA,special jurisdiction,3,40.0,41.0
1965,CO,local police department,50,1604.0,1878.0
1965,CO,sheriffs office,63,283.0,314.0
1965,CO,special jurisdiction,1,0.0,0.0
1965,CT,local police department,98,3675.0,3905.0
1965,CT,state law enforcement agency,1,0.0,0.0
1965,DC,federal,1,0.0,0.0
1965,DC,local police department,1,2911.0,3159.0
1965,DE,local police department,11,301.0,340.0
1965,DE,sheriffs office,2,0.0,0.0
1965,DE,state law enforcement agency,4,0.0,0.0
1965,FL,local police department,147,4416.0,5421.0
1965,FL,sheriffs office,66,454.0,597.0
1965,GA,constable/marshal,3,32.0,33.0
1965,GA,local police department,121,2092.0,2328.0
1965,GA,sheriffs office,159,138.0,139.0
1965,HI,local police department,13,1157.0,1305.0
1965,HI,special jurisdiction,1,0.0,0.0
1965,IA,local police department,104,1442.0,1666.0
1965,IA,sheriffs office,100,305.0,344.0
1965,ID,local police department,32,423.0,475.0
1965,ID,sheriffs office,44,137.0,156.0
1965,IL,local police department,330,14579.0,16648.0
1965,IL,sheriffs office,102,680.0,777.0
1965,IN,local police department,134,3890.0,4267.0
1965,IN,sheriffs office,92,266.0,301.0
1965,IN,state law enforcement agency,93,0.0,0.0
1965,KS,local police department,95,1443.0,1710.0
1965,KS,sheriffs office,104,416.0,451.0
1965,KY,local police department,89,1604.0,1811.0
1965,KY,sheriffs office,120,106.0,123.0
1965,KY,state law enforcement agency,1,0.0,0.0
1965,LA,local police department,88,2110.0,2383.0
1965,LA,sheriffs office,64,1116.0,1292.0
1965,LA,state law enforcement agency,1,0.0,0.0
1965,MA,local police department,236,8665.0,9183.0
1965,MA,sheriffs office,14,0.0,0.0
1965,MA,state law enforcement agency,15,0.0,0.0
1965,MD,local police department,45,5343.0,5974.0
1965,MD,sheriffs office,23,15.0,19.0
1965,MD,special jurisdiction,1,20.0,38.0
1965,MD,state law enforcement agency,24,0.0,0.0
1965,ME,local police department,70,566.0,620.0
1965,ME,sheriffs office,16,78.0,81.0
1965,ME,state law enforcement agency,1,0.0,0.0
1965,MI,local police department,201,8917.0,9962.0
1965,MI,sheriffs office,83,1008.0,1092.0
1965,MI,special jurisdiction,1,32.0,39.0
1965,MI,state law enforcement agency,1,0.0,0.0
1965,MN,local police department,130,2477.0,2704.0
1965,MN,sheriffs office,87,496.0,535.0
1965,MO,local police department,150,4375.0,5403.0
1965,MO,sheriffs office,114,344.0,401.0
1965,MS,local police department,63,732.0,832.0
1965,MS,sheriffs office,82,27.0,34.0
1965,MT,local police department,32,316.0,359.0
1965,MT,sheriffs office,57,229.0,243.0
1965,NC,local police department,112,2389.0,2578.0
1965,NC,sheriffs office,100,235.0,237.0
1965,ND,local police department,15,297.0,328.0
1965,ND,sheriffs office,53,103.0,109.0
1965,NE,local police department,45,789.0,900.0
1965,NE,sheriffs office,93,164.0,216.0
1965,NH,local police department,35,449.0,471.0
1965,NH,sheriffs office,10,3.0,4.0
1965,NH,state law enforcement agency,11,0.0,0.0
1965,NJ,local police department,342,10509.0,11350.0
1965,NJ,sheriffs office,21,0.0,0.0
1965,NJ,special jurisdiction,1,28.0,28.0
1965,NJ,state law enforcement agency,1,0.0,0.0
1965,NM,local police department,33,739.0,860.0
1965,NM,sheriffs office,32,74.0,83.0
1965,NM,special jurisdiction,3,9.0,11.0
1965,NM,state law enforcement agency,1,0.0,0.0
1965,NV,local police department,11,729.0,844.0
1965,NV,sheriffs office,16,83.0,98.0
1965,NY,constable/marshal,1,0.0,0.0
1965,NY,local police department,301,38686.0,41394.0
1965,NY,sheriffs office,60,953.0,1154.0
1965,NY,special jurisdiction,2,0.0,0.0
1965,NY,state law enforcement agency,62,0.0,0.0
1965,OH,local police department,301,8723.0,9739.0
1965,OH,sheriffs office,88,778.0,920.0
1965,OH,special jurisdiction,1,0.0,0.0
1965,OK,local police department,92,1366.0,1550.0
1965,OK,sheriffs office,77,168.0,173.0
1965,OR,local police department,60,1388.0,1654.0
1965,OR,sheriffs office,36,536.0,604.0
1965,PA,local police department,516,13231.0,14332.0
1965,PA,sheriffs office,67,40.0,59.0
1965,PA,state law enforcement agency,68,0.0,0.0
1965,RI,local police department,30,1304.0,1428.0
1965,RI,sheriffs office,2,0.0,0.0
1965,RI,state law enforcement agency,6,0.0,0.0
1965,SC,local police department,72,875.0,973.0
1965,SC,sheriffs office,46,71.0,77.0
1965,SC,special jurisdiction,1,0.0,0.0
1965,SD,local police department,27,276.0,310.0
1965,SD,sheriffs office,67,46.0,59.0
1965,TN,local police department,81,2348.0,2776.0
1965,TN,sheriffs office,94,279.0,339.0
1965,TX,local police department,314,7951.0,9308.0
1965,TX,sheriffs office,254,856.0,906.0
1965,UT,local police department,41,648.0,767.0
1965,UT,sheriffs office,28,58.0,63.0
1965,VA,local police department,77,3006.0,3351.0
1965,VA,sheriffs office,94,191.0,215.0
1965,VA,state law enforcement agency,1,0.0,0.0
1965,VT,local police department,25,119.0,127.0
1965,VT,sheriffs office,14,0.0,0.0
1965,VT,state law enforcement agency,1,0.0,0.0
1965,WA,local police department,80,2278.0,2606.0
1965,WA,sheriffs office,39,423.0,441.0
1965,WI,local police department,136,4454.0,4785.0
1965,WI,sheriffs office,72,792.0,838.0
1965,WV,local police department,58,508.0,551.0
1965,WV,sheriffs office,55,0.0,0.0
1965,WY,local police department,20,241.0,309.0
1965,WY,sheriffs office,23,67.0,74.0
1966,AK,local police department,7,156.0,194.0
1966,AK,state law enforcement agency,1,0.0,0.0
1966,AL,local police department,106,1865.0,2167.0
1966,AL,sheriffs office,67,242.0,287.0
1966,AR,local police department,67,697.0,751.0
1966,AR,sheriffs office,75,18.0,20.0
1966,AZ,local police department,34,1392.0,1655.0
1966,AZ,sheriffs office,14,410.0,472.0
1966,CA,local police department,366,19034.0,23168.0
1966,CA,sheriffs office,58,7481.0,10348.0
1966,CA,special jurisdiction,3,43.0,45.0
1966,CO,local police department,50,1628.0,1894.0
1966,CO,sheriffs office,63,197.0,215.0
1966,CO,special jurisdiction,1,0.0,0.0
1966,CT,local police department,98,3442.0,3644.0
1966,CT,state law enforcement agency,1,0.0,0.0
1966,DC,federal,1,0.0,0.0
1966,DC,local police department,1,0.0,0.0
1966,DE,local police department,11,307.0,345.0
1966,DE,sheriffs office,2,0.0,0.0
1966,DE,state law enforcement agency,4,0.0,0.0
1966,FL,local police department,150,5616.0,7062.0
1966,FL,sheriffs office,66,721.0,937.0
1966,GA,constable/marshal,3,47.0,49.0
1966,GA,local police department,121,2059.0,2306.0
1966,GA,sheriffs office,159,205.0,212.0
1966,HI,local police department,13,1246.0,1398.0
1966,HI,special jurisdiction,1,0.0,0.0
1966,IA,local police department,105,1468.0,1705.0
1966,IA,sheriffs office,100,319.0,385.0
1966,ID,local police department,32,370.0,415.0
1966,ID,sheriffs office,44,192.0,226.0
1966,IL,local police department,335,15389.0,17451.0
1966,IL,sheriffs office,102,511.0,643.0
1966,IN,local police department,134,3863.0,4267.0
1966,IN,sheriffs office,92,330.0,370.0
1966,IN,state law enforcement agency,93,0.0,0.0
1966,KS,local police department,96,1556.0,1846.0
1966,KS,sheriffs office,104,426.0,470.0
1966,KY,local police department,89,1479.0,1681.0
1966,KY,sheriffs office,120,96.0,108.0
1966,KY,state law enforcement agency,1,0.0,0.0
1966,LA,local police department,88,987.0,1131.0
1966,LA,sheriffs office,64,806.0,973.0
1966,LA,state law enforcement agency,1,0.0,0.0
1966,MA,local police department,236,8477.0,8972.0
1966,MA,sheriffs office,14,0.0,0.0
1966,MA,state law enforcement agency,15,0.0,0.0
1966,MD,local police department,45,1986.0,2256.0
1966,MD,sheriffs office,23,15.0,16.0
1966,MD,special jurisdiction,1,0.0,0.0
1966,MD,state law enforcement agency,24,0.0,0.0
1966,ME,local police department,70,504.0,553.0
1966,ME,sheriffs office,16,87.0,89.0
1966,ME,state law enforcement agency,1,0.0,0.0
1966,MI,local police department,204,8720.0,9732.0
1966,MI,sheriffs office,83,1238.0,1396.0
1966,MI,special jurisdiction,1,34.0,44.0
1966,MI,state law enforcement agency,1,0.0,0.0
1966,MN,local police department,133,2497.0,2738.0
1966,MN,sheriffs office,87,540.0,585.0
1966,MO,local police department,150,4428.0,5473.0
1966,MO,sheriffs office,114,420.0,499.0
1966,MS,local police department,63,786.0,908.0
1966,MS,sheriffs office,82,14.0,14.0
1966,MT,local police department,32,304.0,361.0
1966,MT,sheriffs office,57,233.0,252.0
1966,NC,local police department,112,2777.0,3021.0
1966,NC,sheriffs office,100,274.0,287.0
1966,ND,local police department,15,306.0,338.0
1966,ND,sheriffs office,53,92.0,97.0
1966,NE,local police department,45,966.0,1110.0
1966,NE,sheriffs office,93,112.0,130.0
1966,NH,local police department,37,441.0,462.0
1966,NH,sheriffs office,10,2.0,2.0
1966,NH,state law enforcement agency,11,0.0,0.0
1966,NJ,local police department,347,10278.0,11126.0
1966,NJ,sheriffs office,21,0.0,0.0
1966,NJ,special jurisdiction,1,29.0,29.0
1966,NJ,state law enforcement agency,1,0.0,0.0
1966,NM,local police department,33,715.0,855.0
1966,NM,sheriffs office,32,86.0,100.0
1966,NM,special jurisdiction,3,11.0,14.0
1966,NM,state law enforcement agency,1,0.0,0.0
1966,NV,local police department,11,742.0,909.0
1966,NV,sheriffs office,16,68.0,82.0
1966,NY,constable/marshal,1,0.0,0.0
1966,NY,local police department,301,39646.0,42532.0
1966,NY,sheriffs office,60,906.0,1136.0
1966,NY,special jurisdiction,2,75.0,78.0
1966,NY,state law enforcement agency,62,0.0,0.0
1966,OH,local police department,301,8770.0,9865.0
1966,OH,sheriffs office,88,785.0,924.0
1966,OH,special jurisdiction,1,0.0,0.0
1966,OK,local police department,92,1524.0,1703.0
1966,OK,sheriffs office,77,145.0,148.0
1966,OR,local police department,63,1491.0,1784.0
1966,OR,sheriffs office,36,553.0,626.0
1966,PA,local police department,519,13527.0,14732.0
1966,PA,sheriffs office,67,39.0,59.0
1966,PA,state law enforcement agency,68,0.0,0.0
1966,RI,local police department,30,1272.0,1394.0
1966,RI,sheriffs office,2,0.0,0.0
1966,RI,state law enforcement agency,6,0.0,0.0
1966,SC,local police department,72,913.0,1027.0
1966,SC,sheriffs office,46,110.0,113.0
1966,SC,special jurisdiction,1,0.0,0.0
1966,SD,local police department,27,280.0,316.0
1966,SD,sheriffs office,67,59.0,76.0
1966,TN,local police department,81,2362.0,2789.0
1966,TN,sheriffs office,94,57.0,98.0
1966,TX,local police department,315,8057.0,9463.0
1966,TX,sheriffs office,254,928.0,984.0
1966,UT,local police department,41,640.0,789.0
1966,UT,sheriffs office,28,59.0,68.0
1966,VA,local police department,79,3153.0,3532.0
1966,VA,sheriffs office,94,251.0,294.0
1966,VA,state law enforcement agency,1,0.0,0.0
1966,VT,local police department,25,139.0,154.0
1966,VT,sheriffs office,14,0.0,0.0
1966,VT,state law enforcement agency,1,0.0,0.0
1966,WA,local police department,81,2342.0,2669.0
1966,WA,sheriffs office,39,580.0,631.0
1966,WI,local police department,137,4507.0,4868.0
1966,WI,sheriffs office,72,819.0,873.0
1966,WV,local police department,58,479.0,528.0
1966,WV,sheriffs office,55,0.0,0.0
1966,WY,local police department,20,226.0,292.0
1966,WY,sheriffs office,23,50.0,58.0
1967,AK,local police department,7,150.0,194.0
1967,AK,state law enforcement agency,1,0.0,0.0
1967,AL,local police department,106,1867.0,2196.0
1967,AL,sheriffs office,67,142.0,177.0
1967,AR,local police department,67,711.0,780.0
1967,AR,sheriffs office,75,68.0,84.0
1967,AZ,local police department,35,1517.0,1824.0
1967,AZ,sheriffs office,14,404.0,468.0
1967,CA,local police department,373,18368.0,22695.0
1967,CA,sheriffs office,58,8378.0,11096.0
1967,CA,special jurisdiction,3,42.0,45.0
1967,CO,local police department,53,1720.0,1996.0
1967,CO,sheriffs office,63,445.0,493.0
1967,CO,special jurisdiction,1,0.0,0.0
1967,CT,local police department,98,3833.0,4093.0
1967,CT,state law enforcement agency,1,0.0,0.0
1967,DC,federal,1,0.0,0.0
1967,DC,local police department,1,2726.0,3073.0
1967,DE,local police department,11,330.0,375.0
1967,DE,sheriffs office,2,0.0,0.0
1967,DE,state law enforcement agency,4,0.0,0.0
1967,FL,local police department,153,5704.0,7182.0
1967,FL,sheriffs office,66,1652.0,1953.0
1967,GA,constable/marshal,3,49.0,51.0
1967,GA,local police department,121,2350.0,2618.0
1967,GA,sheriffs office,159,244.0,249.0
1967,HI,local police department,13,1350.0,1549.0
1967,HI,special jurisdiction,1,0.0,0.0
1967,IA,local police department,105,1522.0,1785.0
1967,IA,sheriffs office,100,295.0,352.0
1967,ID,local police department,33,409.0,463.0
1967,ID,sheriffs office,44,146.0,175.0
1967,IL,local police department,345,15929.0,18115.0
1967,IL,sheriffs office,102,797.0,936.0
1967,IN,local police department,134,3867.0,4293.0
1967,IN,sheriffs office,92,390.0,423.0
1967,IN,state law enforcement agency,93,0.0,0.0
1967,KS,local police department,99,1643.0,1999.0
1967,KS,sheriffs office,104,421.0,505.0
1967,KY,local police department,89,1637.0,1882.0
1967,KY,sheriffs office,120,86.0,96.0
1967,KY,state law enforcement agency,1,0.0,0.0
1967,LA,local police department,88,2510.0,2894.0
1967,LA,sheriffs office,64,518.0,589.0
1967,LA,state law enforcement agency,1,0.0,0.0
1967,MA,local police department,236,9271.0,9820.0
1967,MA,sheriffs office,14,0.0,0.0
1967,MA,state law enforcement agency,15,0.0,0.0
1967,MD,local police department,45,5668.0,6454.0
1967,MD,sheriffs office,23,0.0,0.0
1967,MD,special jurisdiction,1,0.0,0.0
1967,MD,state law enforcement agency,24,0.0,0.0
1967,ME,local police department,70,534.0,588.0
1967,ME,sheriffs office,16,72.0,76.0
1967,ME,state law enforcement agency,1,0.0,0.0
1967,MI,local police department,208,9163.0,10311.0
1967,MI,sheriffs office,83,1193.0,1309.0
1967,MI,special jurisdiction,1,34.0,42.0
1967,MI,state law enforcement agency,1,0.0,0.0
1967,MN,local police department,135,2645.0,2893.0
1967,MN,sheriffs office,87,590.0,627.0
1967,MO,local police department,150,4665.0,5770.0
1967,MO,sheriffs office,114,456.0,555.0
1967,MS,local police department,63,856.0,993.0
1967,MS,sheriffs office,82,19.0,24.0
1967,MT,local police department,32,339.0,409.0
1967,MT,sheriffs office,57,265.0,305.0
1967,NC,local police department,114,2872.0,3171.0
1967,NC,sheriffs office,100,426.0,462.0
1967,ND,local police department,15,322.0,354.0
1967,ND,sheriffs office,53,120.0,133.0
1967,NE,local police department,45,985.0,1137.0
1967,NE,sheriffs office,93,202.0,256.0
1967,NH,local police department,38,471.0,501.0
1967,NH,sheriffs office,10,7.0,8.0
1967,NH,state law enforcement agency,11,0.0,0.0
1967,NJ,local police department,431,10128.0,11152.0
1967,NJ,sheriffs office,21,0.0,0.0
1967,NJ,special jurisdiction,1,0.0,0.0
1967,NJ,state law enforcement agency,1,0.0,0.0
1967,NM,local police department,34,768.0,955.0
1967,NM,sheriffs office,32,93.0,113.0
1967,NM,special jurisdiction,3,18.0,24.0
1967,NM,state law enforcement agency,1,0.0,0.0
1967,NV,local police department,11,777.0,968.0
1967,NV,sheriffs office,16,86.0,98.0
1967,NY,constable/marshal,1,0.0,0.0
1967,NY,local police department,308,37190.0,40844.0
1967,NY,sheriffs office,60,1149.0,1396.0
1967,NY,special jurisdiction,2,0.0,0.0
1967,NY,state law enforcement agency,62,0.0,0.0
1967,OH,local police department,307,9567.0,10754.0
1967,OH,sheriffs office,88,804.0,1024.0
1967,OH,special jurisdiction,1,0.0,0.0
1967,OK,local police department,92,1791.0,2029.0
1967,OK,sheriffs office,77,275.0,287.0
1967,OR,local police department,71,1574.0,1870.0
1967,OR,sheriffs office,36,583.0,670.0
1967,OR,state law enforcement agency,1,0.0,0.0
1967,PA,local police department,519,13841.0,15111.0
1967,PA,sheriffs office,67,42.0,66.0
1967,PA,state law enforcement agency,68,0.0,0.0
1967,RI,local police department,31,1167.0,1293.0
1967,RI,sheriffs office,2,0.0,0.0
1967,RI,state law enforcement agency,6,0.0,0.0
1967,SC,local police department,72,975.0,1098.0
1967,SC,sheriffs office,46,128.0,138.0
1967,SC,special jurisdiction,1,0.0,0.0
1967,SD,local police department,28,327.0,377.0
1967,SD,sheriffs office,67,79.0,93.0
1967,TN,local police department,81,2390.0,2789.0
1967,TN,sheriffs office,94,308.0,401.0
1967,TX,local police department,316,8289.0,9791.0
1967,TX,sheriffs office,254,623.0,689.0
1967,UT,local police department,41,669.0,830.0
1967,UT,sheriffs office,28,49.0,58.0
1967,VA,local police department,79,3400.0,3809.0
1967,VA,sheriffs office,94,276.0,329.0
1967,VA,state law enforcement agency,1,0.0,0.0
1967,VT,local police department,26,129.0,147.0
1967,VT,sheriffs office,14,0.0,0.0
1967,VT,state law enforcement agency,1,0.0,0.0
1967,WA,local police department,83,2382.0,2735.0
1967,WA,sheriffs office,39,676.0,706.0
1967,WI,local police department,137,4352.0,4691.0
1967,WI,sheriffs office,72,1019.0,1081.0
1967,WV,local police department,59,564.0,618.0
1967,WV,sheriffs office,55,0.0,0.0
1967,WY,local police department,20,228.0,297.0
1967,WY,sheriffs office,23,72.0,97.0
1968,AK,local police department,7,150.0,191.0
1968,AK,state law enforcement agency,1,0.0,0.0
1968,AL,local police department,106,1610.0,1825.0
1968,AL,sheriffs office,67,172.0,201.0
1968,AR,local police department,67,761.0,832.0
1968,AR,sheriffs office,75,129.0,145.0
1968,AZ,local police department,35,1550.0,1883.0
1968,AZ,sheriffs office,14,684.0,749.0
1968,CA,local police department,408,18715.0,23395.0
1968,CA,sheriffs office,58,4749.0,6008.0
1968,CA,special jurisdiction,10,0.0,0.0
1968,CA,state law enforcement agency,1,0.0,0.0
1968,CO,local police department,53,1885.0,2164.0
1968,CO,sheriffs office,63,499.0,547.0
1968,CO,special jurisdiction,1,0.0,0.0
1968,CT,local police department,98,3803.0,4070.0
1968,CT,state law enforcement agency,1,0.0,0.0
1968,DC,federal,1,0.0,0.0
